Elspot flow SE in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 09-11-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE4 > DK2;DK2 > SE4;SE3 > NO1;NO1 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;SE > FI;FI > SE;SE1 > SE2;SE2 > SE1;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;SE4 > PL;PL > SE4;SE4 > LT;LT > SE4;SE4 > DE;DE > SE4
07-01-2019;04 - 05;2531,6;0;1183,4;0;0;709,1;1373;0;680;0;722,7;0;0;0;722,7;0;199,6;0;195,2;0;54,5;0;0;0;0;0;31,6;0;0;307
07-01-2019;05 - 06;3702,5;0;1642,5;0;0;560;1476;0;680;0;1515,6;0;0;0;1515,6;0;445,2;0;0;334,2;0;326,2;0;150;1;0;200;0;0;307
07-01-2019;06 - 07;6454,4;0;5200;0;957,3;0;0;1226,6;680;0;1520;0;671;0;2191;0;1900,4;0;0;600;0;543,7;0;150;600;0;633,7;0;293;0
07-01-2019;07 - 08;6700;0;5200;0;1149,1;0;0;2078,6;680;0;1520;0;727,9;0;2247,9;0;1478,5;0;0;600;0;86,6;0;150;461,1;0;128,2;0;314,5;0
07-01-2019;08 - 09;6700;0;5300;0;1097,1;0;0;1634,6;80;0;1520;0;586,2;0;2106,2;0;1492,9;0;0;408,7;0;0;0;150;600;0;364,5;0;0;0
07-01-2019;09 - 10;6700;0;5300;0;989,2;0;0;1526;0;0;1520;0;530,1;0;2050,1;0;1498,7;0;0;322,4;0;0;0;150;600;0;393,3;0;118,6;0
07-01-2019;10 - 11;6700;0;5300;0;1010,5;0;0;1375,8;0;0;1520;0;385,7;0;1905,7;0;1524,7;0;0;264,2;0;0;0;150;600;0;491,1;0;0;0
07-01-2019;11 - 12;6700;0;5300;0;954;0;0;1356,5;0;0;1520;0;406,6;0;1926,6;0;1572,1;0;0;269,8;0;0;0;150;600;0;326,8;0;271,1;0
07-01-2019;12 - 13;6700;0;5300;0;900,4;0;0;1442,3;0;0,1;1520;0;552,5;0;2072,5;0;1585,1;0;0;254,6;0;0;0;150;600;0;573,7;0;166,1;0
07-01-2019;13 - 14;6700;0;5300;0;890,5;0;0;1328,6;0,1;0;1520;0;568,6;0;2088,6;0;1630,7;0;0;250,9;0;0;0;150;600;0;572,5;0;257,2;0
07-01-2019;14 - 15;6625,8;0;5300;0;851,8;0;0;1484,8;0;0;1520;0;748,4;0;2268,4;0;1579,9;0;0;310,8;0;0;0;150;600;0;700;0;244,3;0
07-01-2019;15 - 16;6215,7;0;4514,8;0;350,6;0;0;1086,8;0;355;1520;0;943;0;2463;0;1432,9;0;0;228,3;0;0;0;150;600;0;700;0;0;0
07-01-2019;16 - 17;6004,4;0;4590,8;0;437,2;0;0;1091,7;0;740;1520;0;958,1;0;2478,1;0;1432,7;0;0;196,9;0;0;0;150;600;0;700;0;0;0
07-01-2019;17 - 18;6009,2;0;4885,8;0;820,6;0;0;1308,4;0;740;1520;0;1010,1;0;2530,1;0;1369,2;0;0;334,5;0;0;0;150;600;0;700;0;0;0
07-01-2019;18 - 19;4801;0;3235,6;0;0;595,2;0;750;0;740;1520;0;1200;0;2720;0;771;0;0;23,5;0;0;0;150;600;0;700;0;0;76
07-01-2019;19 - 20;4168,9;0;2855;0;0;799,5;0;600,6;0;740;1520;0;1200;0;2720;0;587,6;0;0;0;0;0;0;133,2;600;0;700;0;0;76
07-01-2019;20 - 21;3599,5;0;2477,5;0;0;883,5;0;42,4;0;562;1520;0;726,2;0;2246,2;0;463,4;0;0;0;0;0;0;0;600;0;700;0;0;76
07-01-2019;21 - 22;2953,6;0;1972;0;0;1010,5;545,5;0;0;496;1520;0;496,1;0;2016,1;0;205,2;0;134,6;0;0;0;0;0;600;0;610;0;0;76
07-01-2019;22 - 23;1876,4;0;1191,5;0;0;981;693,3;0;0;427;1254,1;0;534,5;0;1788,6;0;0;0;483,4;0;0;0,1;0;0;320,6;0;318,1;0;0;76
07-01-2019;23 - 00;614,7;0;32,8;0;0;853;1052;0;0;371;801,3;0;591,1;0;1392,4;0;0;0;1000;0;0,1;0;165,4;0;0;279,4;0;182,2;0;76
08-01-2019;00 - 01;802,2;0;65;0;0;350;1347;0;0;476;366,6;0;1056,6;0;1423,2;0;0;0;592,5;0;0;0;35,4;0;0;386;0;439,9;0;76
08-01-2019;01 - 02;539,3;0;77,4;0;0;350;1317;0;0;465;325;0;868,8;0;1193,8;0;0;0;641,3;0;32,1;0;250;0;0;377;0;440;0;76
08-01-2019;02 - 03;587,5;0;60,9;0;0;350;1402;0;0;495;294,5;0;867;0;1161,5;0;0;0;627,6;0;79,2;0;250;0;0;402;0;469;0;76
08-01-2019;03 - 04;779,8;0;131,4;0;0;350;1355,1;0;0;546;334,9;0;1021,7;0;1356,6;0;0;0;566,9;0;67,3;0;250;0;0;443;0;415,1;0;76
08-01-2019;04 - 05;1108,9;0;404,7;0;0;350;1238,6;0;0;643;623,8;0;1128,7;0;1752,5;0;0;0;526,2;0;0;0;144,6;0;0;522;0;230,1;0;76
08-01-2019;05 - 06;1517,4;0;1176;0;0;350;441,6;0;0;712;1109,8;0;1200;0;2309,8;0;0;274,1;319,8;0;0;46,2;0;0;0;380,3;100;0;0;76
08-01-2019;06 - 07;3434,3;0;2939,2;0;0;350;0;512,3;0;740;1500;0;1200;0;2700;0;186,3;0;0;0;0;86,4;0;150;219,7;0;700;0;0;76
08-01-2019;07 - 08;5576,6;0;3854,8;0;0;350;0;105,7;0;740;1500;0;1200;0;2700;0;691;0;0;202,6;0;67,5;0;150;600;0;700;0;0;76
08-01-2019;08 - 09;5742,9;0;4047,1;0;0;350;0;70,9;0;740;1500;0;1200;0;2700;0;739;0;0;60,1;0;0;0;150;600;0;700;0;0;76
08-01-2019;09 - 10;5656,5;0;4043,4;0;0;350;185,5;0;0;740;1500;0;1200;0;2700;0;660,2;0;0,1;0;0;0;0;107,5;600;0;700;0;0;76
08-01-2019;10 - 11;5704,6;0;4063,2;0;0;350;297,4;0;0;740;1500;0;1200;0;2700;0;659,5;0;0;0;0;0;0;79,5;600;0;700;0;0;76
08-01-2019;11 - 12;5644,8;0;3986,3;0;0;350;448,9;0;0;740;1500;0;1200;0;2700;0;598,2;0;0;0;0;0;0;78,1;600;0;700;0;0;76
08-01-2019;12 - 13;5335,1;0;3867,4;0;0;350;355,7;0;0;740;1500;0;1200;0;2700;0;462,7;0;0;0;0;0;0;1,8;600;0;700;0;0;76
08-01-2019;13 - 14;5032,1;0;3783,7;0;0;350;221,4;0;0;740;1500;0;1200;0;2700;0;345,2;0;109;0;8,7;0;0;0;600;0;700;0;0;76
08-01-2019;14 - 15;5174,6;0;3673,3;0;0;350;539,6;0;0;740;1500;0;1200;0;2700;0;373,2;0;88,5;0;4,8;0;0;0;600;0;700;0;0;76
08-01-2019;15 - 16;5212,7;0;3609,1;0;0;350;666,5;0;0;740;1500;0;1200;0;2700;0;347,5;0;56,6;0;0;0,1;0;0;600;0;700;0;0;76
08-01-2019;16 - 17;5745,5;0;3625,7;0;0;350;895,5;0;0;740;1500;0;1200;0;2700;0;552;0;0;0;0;0;0;46,7;600;0;700;0;0;76
08-01-2019;17 - 18;5761,6;0;3538,3;0;0;350;924,6;0;0;740;1500;0;1200;0;2700;0;529,8;0;0;0;0;0;0;113,7;600;0;700;0;0;76
08-01-2019;18 - 19;5236,5;0;3353,1;0;0;350;814,6;0;0;740;1500;0;1200;0;2700;0;369,1;0;70,5;0;8;0;0;0;600;0;700;0;0;76
08-01-2019;19 - 20;4617,9;0;3185;0;0;350;701,3;0;0;740;1500;0;1200;0;2700;0;65;0;273,9;0;37,5;0;0;0;600;0;700;0;0;76
08-01-2019;20 - 21;4202,7;0;2914,3;0;0;350;935,7;0;0;647;1500;0;1200;0;2700;0;0;0,1;384,9;0;6,6;0;0;0;600;0;700;0;0;76
08-01-2019;21 - 22;3597,9;0;2646,9;0;0;350;969,4;0;0;581;1500;0;1200;0;2700;0;0;63,3;358,8;0;0;0;0;0;600;0;700;0;0;76
08-01-2019;22 - 23;2868,4;0;2195,6;0;0;350;1154,1;0;0;499;1246,9;0;1200;0;2446,9;0;0;0;500,6;0;0;0;0;0;600;0;451,2;0;0;76
08-01-2019;23 - 00;1473,8;0;1186,6;0;0;350;1170;0;0;380;826,2;0;1200;0;2026,2;0;0;411,4;863,7;0;264,1;0;250;0;57,4;0;182,6;0;0;76
09-01-2019;00 - 01;1426,9;0;1022,6;0;0;350;1665;0;0;554;471,3;0;1200;0;1671,3;0;0;30,9;785,3;0;30,2;0;250;0;0;87,5;265,3;0;0;61
09-01-2019;01 - 02;1115,1;0;949,1;0;0;350;1575;0;0;523;268,2;0;1200;0;1468,2;0;0;65,7;932,9;0;255,3;0;250;0;0;264,5;459,5;0;0;61
09-01-2019;02 - 03;1071,6;0;877,7;0;0;350;1667;0;0;555;183,3;0;1190;0;1373,3;0;0;0;954,5;0;263,8;0;250;0;0;267,4;437,4;0;0;61
09-01-2019;03 - 04;1125,1;0;910;0;0;350;1767;0;0;591;207,8;0;1128,3;0;1336,1;0;0;0;934,5;0;267,1;0;250;0;0;400;621,4;0;0;61
09-01-2019;04 - 05;1429,9;0;998,5;0;0;350;1977;0;0;665;774,8;0;1018,3;0;1793,1;0;0;0;822,3;0;81,1;0;250;0;0;306,3;569,1;0;0;61
09-01-2019;05 - 06;2037,4;0;1896,6;0;0;350;1032,8;0;0;740;1475;0;1200;0;2675;0;0;322,3;460,4;0;0;25,1;0;0;293,7;0;700;0;0;61
09-01-2019;06 - 07;3733,7;0;2634,1;0;0;350;731;0;0;740;1475;0;1200;0;2675;0;0;0;136,2;0;0;17,8;0;0;600;0;700;0;0;61
09-01-2019;07 - 08;5422,7;0;3053,7;0;0;350;900,1;0;0;740;1475;0;1200;0;2675;0;726,1;0;0;59;0;0;0;150;600;0;700;0;0;61
09-01-2019;08 - 09;5895,7;0;3287,3;0;0;297,4;821,6;0;0;740;1475;0;1200;0;2675;0;919,6;0;0;0;0;0;0;52,8;600;0;700;0;0;0
09-01-2019;09 - 10;5645,5;0;3181,9;0;0;350;768,3;0;0;740;1475;0;1200;0;2675;0;784,1;0;2;0;63,9;0;0;0;600;0;700;0;0;0
09-01-2019;10 - 11;5615,3;0;3237,8;0;0;350;607,6;0;0;740;1475;0;1200;0;2675;0;775,4;0;24,1;0;88,4;0;0;0;600;0;700;0;0;0
09-01-2019;11 - 12;5493,8;0;3193;0;0;350;509,4;0;0;740;1475;0;1200;0;2675;0;752,9;0;4,7;0;26,7;0;0;0;600;0;700;0;0;61
09-01-2019;12 - 13;5164,8;0;3191,5;0;0;350;122,9;0;0;740;1475;0;1200;0;2675;0;601;0;65,5;0;0;0;0;0;600;0;700;0;0;61
09-01-2019;13 - 14;5042,2;0;3170,7;0;0;350;54,2;0;0;740;1475;0;1200;0;2675;0;542,5;0;129,2;0;0;0,2;0;0;600;0;700;0;0;61
09-01-2019;14 - 15;5341,3;0;3170,1;0;0;350;251,8;0;0;740;1475;0;1200;0;2675;0;629;0;92,5;0;12,3;0;0;0;600;0;700;0;0;76
09-01-2019;15 - 16;5640,6;0;3284,4;0;0;350;158,3;0;0;740;1475;0;1200;0;2675;0;738,8;0;0;0;0;0;0;10,9;600;0;700;0;0;76
09-01-2019;16 - 17;6496,9;0;4119,8;0;240;0;0;165,3;0;740;1475;0;1200;0;2675;0;1107,6;0;0;304,1;0;102,2;0;150;600;0;700;0;0;0
09-01-2019;17 - 18;6747,1;0;4290,1;0;235;0;0;274,1;0;740;1475;0;1200;0;2675;0;1251,9;0;0;459,5;0;147,3;0;150;600;0;700;0;62,8;0
09-01-2019;18 - 19;6814,6;0;3978,1;0;46,2;0;36,5;0;0;503,3;1475;0;1200;0;2675;0;1310,4;0;0;544,5;0;216,3;0;150;600;0;700;0;0;0
09-01-2019;19 - 20;6874,7;0;4014,8;0;90;0;0;235,3;0;0;1475;0;1200;0;2675;0;1373,6;0;0;600;0;267,8;0;150;600;0;700;0;0;0
09-01-2019;20 - 21;6581,7;0;3894;0;29;0;2,6;0;0;32,9;1475;0;943,2;0;2418,2;0;1181,1;0;0;567,7;0;303,2;0;150;600;0;700;0;0;0
09-01-2019;21 - 22;5845;0;3616,3;0;0;75,1;245,8;0;0;442,7;1475;0;1042,2;0;2517,2;0;1122,3;0;0;549,3;0;312,7;0;150;600;0;700;0;0;0
09-01-2019;22 - 23;4788,8;0;3161,3;0;0;312,8;713;0;0;740;1475;0;742,6;0;2217,6;0;1034,5;0;0;452,7;0;315,7;0;150;600;0;700;0;0;76
09-01-2019;23 - 00;3593,4;0;1986,9;0;0;289;1380,5;0;0;619;1475;0;434,9;0;1909,9;0;566,4;0;0;320,8;0;448,2;0;150;185,7;0;100;0;0;102
10-01-2019;00 - 01;3149;0;1002,8;0;0;279;1717,1;0;0;210,5;719,5;0;508,1;0;1227,6;0;0;0;0;600;0;600;0;150;0;400;0;269,6;0;230
10-01-2019;01 - 02;3052,7;0;979,6;0;0;246,6;1749,7;0;0;116,7;771,9;0;388,9;0;1160,8;0;0;0;0;600;0;600;0;150;0;400;0;563,4;0;0
10-01-2019;02 - 03;3010,6;0;768,8;0;0;237,4;1843,3;0;0;0,5;854,2;0;299,6;0;1153,8;0;0;0;0;562,4;0;599,9;0;150;0;400;0;541,9;0;281
10-01-2019;03 - 04;3277,3;0;1368,3;0;0;201,3;1666;0;0;63,3;1002;0;81,1;0;1083,1;0;0;0;0;600;0;600;0;150;0;300;0;399,8;0;0
10-01-2019;04 - 05;3573,4;0;1323,6;0;0;216,6;1781,1;0;0;0;1490;0;29,5;0;1519,5;0;21,6;0;0;600;0;600;0;150;0;300;0;32,6;0;512
10-01-2019;05 - 06;5252;0;2259,4;0;0;300;840;0;0;0;1490;0;1200;0;2690;0;657,9;0;0;600;0;600;0;150;28,3;0;567,4;0;0;600
10-01-2019;06 - 07;6800;0;4784,5;0;410;0;0;1261,2;0;0;1490;0;1200;0;2690;0;1716;0;0;600;0;600;0;150;600;0;700;0;0;0
10-01-2019;07 - 08;6800;0;5125;0;410;0;0;1784,7;0;0;1490;0;925,5;0;2415,5;0;1340,5;0;0;600;0;283,3;0;150;0;0;659,5;0;533;0
10-01-2019;08 - 09;6800;0;4930,2;0;410;0;0;1435,6;440,7;0;1490;0;252,3;0;1742,3;0;1296,6;0;0;508,4;0;180,7;0;150;0;0;483,2;0;385,3;0
10-01-2019;09 - 10;6800;0;5225;0;410;0;0;1427,8;360,6;0;1490;0;239,5;0;1729,5;0;1293,5;0;0;500,5;0;154,9;0;150;188,6;0;402,7;0;615;0
10-01-2019;10 - 11;6800;0;5225;0;410;0;0;1135,3;281,1;0;1490;0;142,2;0;1632,2;0;1230,5;0;0;454,2;0;132,8;0;150;247,3;0;365,8;0;615;0
10-01-2019;11 - 12;6800;0;5225;0;410;0;0;1085,1;127;0;1490;0;331,4;0;1821,4;0;1252,4;0;0;452,9;0;124;0;150;536,8;0;109,3;0;615;0
10-01-2019;12 - 13;6800;0;5225;0;410;0;0;949,4;53,7;0;1490;0;400,4;0;1890,4;0;1253,4;0;0;492,9;0;151,3;0;150;600;0;451,5;0;259,4;0
10-01-2019;13 - 14;6800;0;5225;0;410;0;0;999,2;153,9;0;1490;0;495,3;0;1985,3;0;1239,4;0;0;425,1;0;123;0;150;600;0;635,6;0;65,2;0
10-01-2019;14 - 15;6800;0;5225;0;410;0;0;1092,2;0;0;1490;0;850,1;0;2340,1;0;1189,8;0;0;386,7;0;113,6;0;150;600;0;390,1;0;347,2;0
10-01-2019;15 - 16;6800;0;5225;0;410;0;0;1299,7;0;0;1490;0;984,3;0;2474,3;0;1168,4;0;0;413;0;130;0;150;600;0;386,3;0;368,6;0
10-01-2019;16 - 17;6800;0;5225;0;410;0;0;1348,3;0;0;1490;0;965,2;0;2455,2;0;1167,9;0;0;460,8;0;137;0;150;600;0;629,6;0;54,8;0
10-01-2019;17 - 18;6800;0;5225;0;410;0;0;1508;0;0;1490;0;949,5;0;2439,5;0;1221,4;0;0;497,7;0;154,9;0;150;600;0;248,5;0;463,4;0
10-01-2019;18 - 19;6900;0;5300;0;410;0;0;1302,3;0;0,1;1490;0;1029,9;0;2519,9;0;1270;0;0;545,8;0;161,4;0;150;600;0;303,3;0;615;0
10-01-2019;19 - 20;6900;0;5300;0;410;0;0;227,8;0;0;1490;0;256,4;0;1746,4;0;1287,3;0;0;587,7;0;170,8;0;150;600;0;490,5;0;615;0
10-01-2019;20 - 21;6900;0;5286,5;0;410;0;776,8;0;15,2;0;1490;0;0;355,1;1134,9;0;1334,6;0;0;600;0;191,2;0;150;600;0;700;0;615;0
10-01-2019;21 - 22;6900;0;4518,8;0;410;0;1617,1;0;422,1;0;1490;0;0;177,4;1312,6;0;1610,4;0;0;600;0;428,3;0;150;600;0;211,5;0;615;0
10-01-2019;22 - 23;6731,5;0;4053,1;0;410;0;2095;0;680;0;1066,7;0;0;0;1066,7;0;1938,5;0;0;600;0;343,7;0;150;600;0;0;0;615;0
10-01-2019;23 - 00;5219,2;0;3699,8;0;410;0;1635;0;680;0;563,5;0;0;0;563,5;0;1464,4;0;0;185,5;0;0;0;150;600;0;0;0;615;0
11-01-2019;00 - 01;3684,8;0;2593;0;127;0;1897,9;0;564;0;864,2;0;0;0;864,2;0;220;0;0;0;0;207,3;0;150;600;0;12,4;0;15;0
11-01-2019;01 - 02;3257,3;0;2219,6;0;0;53,3;2052;0;564;0;702,3;0;0;0;702,3;0;164,4;0;119,5;0;0;0;0;0;525,1;0;0;0;0;0
11-01-2019;02 - 03;2955,7;0;2246,1;0;310;0;1819;0;582,6;0;650;0;0;0;650;0;98,4;0;309,9;0;110,4;0;0;0;243,8;0;0;0;0;0
11-01-2019;03 - 04;2356,6;0;1897,4;0;27,4;0;1773;0;396,4;0;779,9;0;0;0;779,9;0;0;0;676,5;0;46,6;0;0;0;237,8;0;0;0;0;0
11-01-2019;04 - 05;3077,4;0;2403;0;149,7;0;1978;0;257,9;0;1219,8;0;49,2;0;1269;0;0;0;216,5;0;0;0;0,1;0;583;0;17,5;0;0;0
11-01-2019;05 - 06;4043,4;0;2410,9;0;0;350;1730,2;0;0;150,5;1490;0;1136,2;0;2626,2;0;339,4;0;0;0;0;168,6;0;150;600;0;483,8;0;0;128
11-01-2019;06 - 07;6700;0;4182,2;0;290;0;1377,3;0;0;150,5;1490;0;1200;0;2690;0;1641,1;0;0;600;0;388,2;0;150;600;0;700;0;411,6;0
11-01-2019;07 - 08;6700;0;4765,2;0;270;0;0;12,7;0;374,3;1490;0;1200;0;2690;0;1257;0;0;600;0;177,7;0;150;600;0;700;0;615;0
11-01-2019;08 - 09;6700;0;4760,9;0;260;0;110,4;0;0;642,9;1490;0;1200;0;2690;0;1225,1;0;0;514,9;0;35,9;0;150;600;0;700;0;550;0
11-01-2019;09 - 10;6700;0;4685,2;0;260;0;347;0;0;683,1;1490;0;1200;0;2690;0;1185,1;0;0;473,8;0;18,8;0;150;600;0;700;0;550;0
11-01-2019;10 - 11;6700;0;4758;0;265;0;224;0;0;721,2;1490;0;1200;0;2690;0;1193,2;0;0;482,5;0;67,6;0;150;600;0;700;0;550;0
11-01-2019;11 - 12;6700;0;4749,8;0;260;0;218,9;0;0;698,1;1490;0;1200;0;2690;0;1186,7;0;0;474;0;69,8;0;150;600;0;700;0;550;0
11-01-2019;12 - 13;6700;0;4121,9;0;250;0;1079,1;0;0;740;1490;0;1200;0;2690;0;1201,2;0;0;442,6;0;72,2;0;150;600;0;700;0;0;0
11-01-2019;13 - 14;6700;0;3503,5;0;0;320,5;1917,1;0;0;740;1490;0;1200;0;2690;0;1161,1;0;0;401,9;0;64,7;0;150;600;0;700;0;0;0
11-01-2019;14 - 15;6432,6;0;3322,7;0;0;350;2095;0;0;740;1490;0;1200;0;2690;0;1062,6;0;0;309,9;0;37,7;0;150;600;0;700;0;0;63
11-01-2019;15 - 16;6291,2;0;3368,4;0;0;350;1888,3;0;0;740;1490;0;1200;0;2690;0;985,8;0;0;248,3;0;33,6;0;150;600;0;700;0;0;76
11-01-2019;16 - 17;6669,2;0;3502,7;0;0;350;1803,3;0;0;740;1490;0;1200;0;2690;0;1168,5;0;0;401,5;0;42,8;0;150;600;0;700;0;0;76
11-01-2019;17 - 18;6700;0;4005,4;0;19,2;0;1222,8;0;0;740;1490;0;1200;0;2690;0;1167,7;0;0;416,5;0;59,1;0;150;600;0;700;0;0;0
11-01-2019;18 - 19;6825;0;3878,4;0;0;0;1665,5;0;0;740;1490;0;1200;0;2690;0;1224,5;0;0;447,2;0;67,9;0;150;600;0;700;0;0;76
11-01-2019;19 - 20;6825;0;3886,1;0;0;0;2094,9;0;0;559,2;1490;0;923,9;0;2413,9;0;1277,4;0;0;491;0;77,9;0;150;600;0;700;0;0;0
11-01-2019;20 - 21;5845,3;0;3642,5;0;0;0;2095;0;0;277;1489,9;0;317,8;0;1807,7;0;1035,6;0;0;237,8;0;17,9;0;150;600;0;700;0;0;76
11-01-2019;21 - 22;4977,6;0;3372,4;0;0;37,1;2095;0;0;362,4;1490;0;222,9;0;1712,9;0;783,9;0;0;59;0;7,8;0;150;600;0;577,6;0;0;76
11-01-2019;22 - 23;3696,2;0;2467,1;0;0;86,9;2095;0;0;203,1;1479,9;0;0;0;1479,9;0;523,5;0;222,6;0;43,9;0;0;0;351;0;51,3;0;0;23
11-01-2019;23 - 00;2578,6;0;1576,5;0;0;149,2;2095;0;0;55,3;698,4;0;0;0;698,4;0;248,1;0;704;0;595,3;0;0;0;0;0;0;209,3;0;76
12-01-2019;00 - 01;2875,2;0;1600,9;0;666,6;0;1888;0;544,7;0;105,9;0;0;0;105,9;0;541,2;0;380,7;0;150;0;0;0;0;513;0;504,8;0;0
12-01-2019;01 - 02;2350,3;0;1135,5;0;253;0;1837;0;641,5;0;0;0;0;0;0;0;624,3;0;700;0;150;0;111,8;0;0;499;0;568;0;0
12-01-2019;02 - 03;2044,4;0;1201,3;0;257,1;0;1794;0;314,8;0;88,3;0;0;0;88,3;0;526,4;0;700;0;150;0;150;0;0;486;0;537,1;0;0
12-01-2019;03 - 04;1720,4;0;1101,5;0;0;195,8;1804;0;0;0;110,4;0;0;0;110,4;0;477,1;0;700;0;150;0;150;0;0;489;0;207,8;0;0
12-01-2019;04 - 05;1489,8;0;1181,1;0;0;451,5;1884;0;0;492,4;287,2;0;0;0;287,2;0;356,8;0;700;0;150;0;150;0;0;377,6;0;0;0;0
12-01-2019;05 - 06;1733,3;0;1303,9;0;0;466,5;1976;0;0;645,5;565,8;0;0;0;565,8;0;438,6;0;700;0;150;0;150;0;0;222,9;0;0;0;61
12-01-2019;06 - 07;2453,2;0;1489,8;0;0;449,4;2035;0;0;587;702,3;0;0;0;702,3;0;434;0;700;0;150;0;150;0;0;156,9;0;0;0;61
12-01-2019;07 - 08;3699,2;0;2275,7;0;0;387,3;2082;0;0;608,8;744,6;0;0;0;744,6;0;1099,7;0;673,8;0;150;0;0;0;4;0;416;0;0;61
12-01-2019;08 - 09;5264,4;0;2965,9;0;0;334,2;2095;0;0;391,7;856,6;0;0;0;856,6;0;1338,5;0;47,7;0;150;0;0;0;407,4;0;482,5;0;0;61
12-01-2019;09 - 10;6481,1;0;3400,4;0;0;298,2;2095;0;0;649,7;874,2;0;0;0;874,2;0;1735,6;0;0;392,9;0;0;0;150;600;0;575;0;0;61
12-01-2019;10 - 11;6597;0;3613,7;0;0;266,3;1910,9;0;0;740;973,9;0;0;0;973,9;0;1746,2;0;0;391,3;0;0;0;150;600;0;695,5;0;0;61
12-01-2019;11 - 12;6511,8;0;3615;0;0;264,7;1719,6;0;0;740;909,9;0;0;0;909,9;0;1802,8;0;0;383,8;0;1,3;0;150;600;0;676,9;0;0;61
12-01-2019;12 - 13;6497,4;0;3556,9;0;0;308,9;1777,8;0;0;740;912,7;0;0;0;912,7;0;1782;0;0;366,1;0;0;0;150;600;0;658,8;0;0;61
12-01-2019;13 - 14;6109,4;0;3406,5;0;0;440,8;1699,1;0;0;740;1056,6;0;0;0;1056,6;0;1556;0;0;241,4;0;0;0;150;600;0;700;0;0;61
12-01-2019;14 - 15;5983,9;0;3199,3;0;0;520,9;1659,1;0;0;732;1227,7;0;0;0,1;1227,6;0;1397,7;0;0;330,2;0;0;0;150;600;0;622,3;0;0;61
12-01-2019;15 - 16;5911,9;0;3217,8;0;0;630;1200,8;0;0;726;1540;0;264,2;0;1804,2;0;1263,9;0;0;415,3;0;97,3;0;150;600;0;700;0;0;61
12-01-2019;16 - 17;6180,5;0;3485,9;0;0;512,4;395,4;0;0;740;1540;0;600,7;0;2140,7;0;1387,2;0;0;474,6;0;121,8;0;150;600;0;700;0;0;61
12-01-2019;17 - 18;6553,5;0;3907,7;0;0;135,3;185;0;0;740;1540;0;623,5;0;2163,5;0;1581,6;0;0;525,9;0;160,9;0;150;600;0;700;0;0;61
12-01-2019;18 - 19;6242,7;0;3779,8;0;0;258,8;348,1;0;0;740;1540;0;367,1;0;1907,1;0;1455,6;0;0;515,6;0;135,8;0;150;600;0;700;0;0;61
12-01-2019;19 - 20;5810,4;0;3449,7;0;0;288,8;640,5;0;0;687;1540;0;178,5;0;1718,5;0;1281;0;0;461,6;0;141,4;0;150;488,5;0;612,4;0;0;61
12-01-2019;20 - 21;5313,1;0;2541,4;0;0;368,7;1517;0;0;607;1306,9;0;0;0;1306,9;0;1128,9;0;0;327,1;0;32,8;0;150;0;0;448,3;0;0;61
12-01-2019;21 - 22;4399,6;0;1633;0;0;464;1595;0;0;272,5;1540;0;41,5;0;1581,5;0;771;0;0;103,7;0;30,1;0;150;0;191,4;0;0;0;61
12-01-2019;22 - 23;3502,4;0;1019,9;0;0;465,7;1480;0;0;297,1;1540;0;170,7;0;1710,7;0;542,7;0;198,3;0;30,4;0;0;0;0;397;0;310,2;0;61
12-01-2019;23 - 00;2690,3;0;810,2;0;0;505,3;1323;0;0;238,1;1465,4;0;0;0;1465,4;0;296,6;0;542,2;0;150;0;0;0;0;352;0;410;0;61
13-01-2019;00 - 01;2375,2;0;560,4;0;0;916;1224;0;0;399;565,5;0;687,9;0;1253,4;0;0;0;0;0;0;93,8;0;0;0;323;0;266,8;0;76
13-01-2019;01 - 02;2069,6;0;443,9;0;0;928;1239;0;0;404;421,9;0;726,4;0;1148,3;0;0;0;76,1;0;0;0;0;0;0;328;0;312,6;0;76
13-01-2019;02 - 03;1934,5;0;474;0;0;892;1194;0;0;388;376,3;0;854;0;1230,3;0;0;0;53,5;0;0;0;0;0;0;315;0;326,9;0;76
13-01-2019;03 - 04;2015,9;0;504;0;0;942;1256;0;0;410;335,8;0;1011,2;0;1347;0;0;0;18,1;0;0;0;0;0;0;332;0;230,2;0;76
13-01-2019;04 - 05;1746,7;0;583,4;0;0;960;1278;0;0;418;765,3;0;744,7;0;1510;0;0;0;387,4;0;0;0;0;0;0;339;0;126,3;0;76
13-01-2019;05 - 06;1776,6;0;667,7;0;0;1014;1344;0;0;441;1246,8;0;644,4;0;1891,2;0;0;0;541,5;0;0;0;0;0,1;0;358;0;1,5;0;76
13-01-2019;06 - 07;1849;0;451,3;0;0;1299;1696;0;0;566;1505;0;504,8;0;2009,8;0;45,8;0;448,1;0;103,7;0;0;0;0;459;121,5;0;0;76
13-01-2019;07 - 08;2612,3;0;624,8;0;0;1292;1687;0;0;562;1504,9;0;802,4;0;2307,3;0;141,6;0;234,9;0;5,7;0;0;0;0;456;252,7;0;0;76
