,flow SE2 > SE3,flow SE4 > SE3,flow NO1 > SE3,flow DK1 > SE3,flow FI > SE3
2015-01-17 23:00:00,0.0,0.0,2145.0,350.0,0.0
2015-01-18 00:00:00,0.0,296.8,1112.2,0.0,0.0
2015-01-18 01:00:00,0.0,407.2,821.2,0.0,0.0
2015-01-18 02:00:00,0.0,477.1,717.7,0.0,0.0
2015-01-18 03:00:00,0.0,427.4,803.3,0.0,0.0
2015-01-18 04:00:00,0.0,380.2,1102.5,0.0,0.0
2015-01-18 05:00:00,0.0,363.4,1297.9,0.0,0.0
2015-01-18 06:00:00,0.0,147.4,1462.9,0.0,0.0
2015-01-18 07:00:00,0.0,0.0,1963.5,0.0,0.0
2015-01-18 08:00:00,0.0,0.0,2129.3,0.0,0.0
2015-01-18 09:00:00,618.7,0.0,2145.0,0.0,0.0
2015-01-18 10:00:00,1096.2,0.0,2145.0,0.0,0.0
2015-01-18 11:00:00,1892.8,0.0,2145.0,0.0,0.0
2015-01-18 12:00:00,2040.3,0.0,2145.0,0.0,0.0
2015-01-18 13:00:00,1972.8,0.0,2145.0,0.0,0.0
2015-01-18 14:00:00,2332.4,0.0,2145.0,0.0,0.0
2015-01-18 15:00:00,3222.5,0.0,2130.8,0.0,0.0
2015-01-18 16:00:00,4252.1,0.0,1919.4,0.0,0.0
2015-01-18 17:00:00,5230.6,0.0,2145.0,0.0,0.0
2015-01-18 18:00:00,5420.9,0.0,2145.0,0.0,0.0
2015-01-18 19:00:00,4678.8,0.0,2089.2,0.0,0.0
2015-01-18 20:00:00,4016.3,0.0,1995.0,0.0,0.0
2015-01-18 21:00:00,3602.2,0.0,2145.0,0.0,0.0
2015-01-18 22:00:00,3124.7,0.0,2145.0,0.0,0.0
2015-01-18 23:00:00,1160.3,0.0,2145.0,0.0,0.0
2015-01-19 00:00:00,567.6,0.0,1222.4,167.0,0.0
2015-01-19 01:00:00,711.7,0.0,880.9,248.8,0.0
2015-01-19 02:00:00,657.0,0.0,790.8,327.6,0.0
2015-01-19 03:00:00,626.0,0.0,1039.8,174.4,0.0
2015-01-19 04:00:00,275.6,0.0,1805.2,0.0,0.0
2015-01-19 05:00:00,1427.0,0.0,2015.3,0.0,0.0
2015-01-19 06:00:00,4413.1,0.0,2061.4,0.0,0.0
2015-01-19 07:00:00,6400.0,0.0,1873.2,0.0,0.0
2015-01-19 08:00:00,6400.0,0.0,1708.5,0.0,0.0
2015-01-19 09:00:00,6400.0,0.0,1818.9,0.0,0.0
2015-01-19 10:00:00,6400.0,0.0,1890.0,0.0,0.0
2015-01-19 11:00:00,6400.0,0.0,1928.0,0.0,0.0
2015-01-19 12:00:00,6338.9,0.0,1905.7,0.0,0.0
2015-01-19 13:00:00,6231.2,0.0,1880.6,0.0,0.0
2015-01-19 14:00:00,6042.7,0.0,1958.6,0.0,0.0
2015-01-19 15:00:00,6152.6,0.0,2008.9,0.0,0.0
2015-01-19 16:00:00,6279.6,0.0,1802.1,0.0,0.0
2015-01-19 17:00:00,6400.0,0.0,1964.6,0.0,0.0
2015-01-19 18:00:00,6181.3,0.0,1883.8,0.0,0.0
2015-01-19 19:00:00,5523.2,0.0,2008.4,0.0,0.0
2015-01-19 20:00:00,4421.8,0.0,1924.0,0.0,0.0
2015-01-19 21:00:00,3540.6,0.0,1970.8,0.0,0.0
2015-01-19 22:00:00,2620.7,0.0,1955.9,87.5,0.0
2015-01-19 23:00:00,1823.1,0.0,1618.6,189.2,0.0
2015-01-20 00:00:00,1161.1,0.0,1892.5,0.0,0.0
2015-01-20 01:00:00,864.9,0.0,1867.1,0.0,0.0
2015-01-20 02:00:00,687.9,0.0,1850.4,0.0,0.0
2015-01-20 03:00:00,689.9,0.0,1851.0,0.0,0.0
2015-01-20 04:00:00,672.8,0.0,2036.4,0.0,0.0
2015-01-20 05:00:00,1325.8,0.0,2023.1,0.0,0.0
2015-01-20 06:00:00,4305.2,0.0,1475.0,0.0,0.0
2015-01-20 07:00:00,6400.0,0.0,1475.0,0.0,0.0
2015-01-20 08:00:00,6393.6,0.0,1475.0,0.0,0.0
2015-01-20 09:00:00,6400.0,0.0,1475.0,0.0,0.0
2015-01-20 10:00:00,6395.1,0.0,1475.0,0.0,0.0
2015-01-20 11:00:00,6366.3,0.0,1475.0,0.0,0.0
2015-01-20 12:00:00,6226.9,0.0,1475.0,0.0,0.0
2015-01-20 13:00:00,6205.8,0.0,1475.0,0.0,0.0
2015-01-20 14:00:00,6164.3,0.0,1475.0,0.0,0.0
2015-01-20 15:00:00,6340.5,0.0,1475.0,0.0,0.0
2015-01-20 16:00:00,6400.0,0.0,1475.0,0.0,0.0
2015-01-20 17:00:00,6400.0,0.0,1475.0,0.0,0.0
2015-01-20 18:00:00,6400.0,0.0,1475.0,0.0,0.0
2015-01-20 19:00:00,5621.8,0.0,2075.0,0.0,0.0
2015-01-20 20:00:00,4503.7,0.0,2070.5,0.0,0.0
2015-01-20 21:00:00,3958.1,0.0,2120.0,0.0,0.0
2015-01-20 22:00:00,2819.0,0.0,2145.0,0.0,0.0
2015-01-20 23:00:00,1932.2,0.0,2124.0,0.0,0.0
2015-01-21 00:00:00,1566.9,0.0,1761.3,0.0,0.0
2015-01-21 01:00:00,1338.5,0.0,1572.2,0.0,0.0
2015-01-21 02:00:00,1352.4,0.0,1479.7,0.0,0.0
2015-01-21 03:00:00,1330.3,0.0,1655.6,0.0,0.0
2015-01-21 04:00:00,1138.2,0.0,2145.0,0.0,0.0
2015-01-21 05:00:00,1949.7,0.0,2100.0,0.0,0.0
2015-01-21 06:00:00,4952.0,0.0,1485.0,0.0,0.0
2015-01-21 07:00:00,6400.0,0.0,1485.0,0.0,0.0
2015-01-21 08:00:00,6241.7,0.0,1485.0,0.0,0.0
2015-01-21 09:00:00,6212.3,0.0,1485.0,0.0,0.0
2015-01-21 10:00:00,6263.1,0.0,1485.0,0.0,0.0
2015-01-21 11:00:00,6317.9,0.0,1485.0,0.0,0.0
2015-01-21 12:00:00,6298.5,0.0,1485.0,0.0,0.0
2015-01-21 13:00:00,6400.0,0.0,1485.0,0.0,0.0
2015-01-21 14:00:00,6382.1,0.0,1485.0,0.0,0.0
2015-01-21 15:00:00,6311.2,0.0,1485.0,0.0,0.0
2015-01-21 16:00:00,6335.4,0.0,1485.0,0.0,0.0
2015-01-21 17:00:00,6329.5,0.0,1485.0,0.0,0.0
2015-01-21 18:00:00,6400.0,0.0,1485.0,0.0,0.0
2015-01-21 19:00:00,6353.7,0.0,2085.0,0.0,0.0
2015-01-21 20:00:00,5357.8,0.0,2130.0,227.7,0.0
2015-01-21 21:00:00,4704.5,0.0,2130.0,20.2,0.0
2015-01-21 22:00:00,3639.6,0.0,2145.0,0.0,0.0
2015-01-21 23:00:00,2321.0,0.0,2145.0,66.2,0.0
2015-01-22 00:00:00,1465.4,0.0,2145.0,127.2,0.0
2015-01-22 01:00:00,1399.1,0.0,2145.0,140.1,0.0
2015-01-22 02:00:00,1005.0,0.0,2010.3,350.0,0.0
2015-01-22 03:00:00,935.8,0.0,1825.7,350.0,0.0
2015-01-22 04:00:00,975.9,0.0,2145.0,127.8,0.0
2015-01-22 05:00:00,1925.1,0.0,2100.0,249.8,0.0
2015-01-22 06:00:00,5017.5,0.0,1485.0,131.8,0.0
2015-01-22 07:00:00,6352.3,0.0,1485.0,0.0,0.0
2015-01-22 08:00:00,6295.7,0.0,1485.0,0.0,0.0
2015-01-22 09:00:00,6303.2,0.0,1485.0,0.0,0.0
2015-01-22 10:00:00,6334.7,0.0,1485.0,0.0,0.0
2015-01-22 11:00:00,6376.7,0.0,1485.0,0.0,0.0
2015-01-22 12:00:00,6381.7,0.0,1485.0,0.0,0.0
2015-01-22 13:00:00,6340.5,0.0,1485.0,54.1,0.0
2015-01-22 14:00:00,6246.0,0.0,1485.0,0.0,0.0
2015-01-22 15:00:00,6157.7,0.0,1485.0,0.0,0.0
2015-01-22 16:00:00,6220.2,0.0,1485.0,0.0,0.0
2015-01-22 17:00:00,6320.6,0.0,1485.0,0.0,0.0
2015-01-22 18:00:00,6400.0,0.0,1485.0,0.0,0.0
2015-01-22 19:00:00,6335.3,0.0,1922.2,0.0,0.0
2015-01-22 20:00:00,6075.6,0.0,2044.0,0.0,0.0
2015-01-22 21:00:00,5191.7,0.0,2130.0,0.0,0.0
2015-01-22 22:00:00,3751.6,0.0,2145.0,150.4,0.0
2015-01-22 23:00:00,2448.9,0.0,2145.0,120.8,0.0
2015-01-23 00:00:00,2100.1,0.0,2145.0,0.0,0.0
2015-01-23 01:00:00,1680.8,0.0,2145.0,0.0,0.0
2015-01-23 02:00:00,1302.9,0.0,1834.3,0.0,0.0
2015-01-23 03:00:00,1175.8,0.0,1607.7,350.0,0.0
2015-01-23 04:00:00,1462.2,0.0,2145.0,0.0,0.0
2015-01-23 05:00:00,2620.2,0.0,2145.0,0.0,0.0
2015-01-23 06:00:00,5108.1,0.0,2130.0,0.0,0.0
2015-01-23 07:00:00,6312.6,0.0,2082.5,0.0,0.0
2015-01-23 08:00:00,6373.4,0.0,1802.9,0.0,0.0
2015-01-23 09:00:00,6400.0,0.0,1427.9,0.0,0.0
2015-01-23 10:00:00,6400.0,0.0,1678.0,0.0,0.0
2015-01-23 11:00:00,6400.0,0.0,1550.8,0.0,0.0
2015-01-23 12:00:00,6400.0,0.0,1752.2,0.0,0.0
2015-01-23 13:00:00,6400.0,0.0,1868.4,0.0,0.0
2015-01-23 14:00:00,6400.0,0.0,1997.6,0.0,0.0
2015-01-23 15:00:00,6260.7,0.0,2130.0,38.2,0.0
2015-01-23 16:00:00,6365.6,0.0,2071.6,0.0,0.0
2015-01-23 17:00:00,6400.0,0.0,1949.7,168.7,0.0
2015-01-23 18:00:00,6400.0,0.0,2078.8,50.3,0.0
2015-01-23 19:00:00,5573.4,0.0,2130.0,350.0,0.0
2015-01-23 20:00:00,4816.1,0.0,2130.0,350.0,0.0
2015-01-23 21:00:00,3947.3,0.0,2130.0,350.0,0.0
2015-01-23 22:00:00,2881.4,0.0,2145.0,350.0,0.0
2015-01-23 23:00:00,1940.1,0.0,2145.0,350.0,0.0
2015-01-24 00:00:00,0.0,0.0,2145.0,350.0,0.0
2015-01-24 01:00:00,0.0,0.0,1957.1,350.0,0.0
2015-01-24 02:00:00,0.0,0.0,1386.9,350.0,0.0
2015-01-24 03:00:00,0.0,93.0,1165.3,350.0,0.0
2015-01-24 04:00:00,0.0,0.0,1406.3,350.0,0.0
2015-01-24 05:00:00,0.0,121.6,1840.5,350.0,0.0
2015-01-24 06:00:00,0.0,0.0,2130.0,350.0,0.0
2015-01-24 07:00:00,0.0,0.0,2130.0,350.0,0.0
2015-01-24 08:00:00,0.0,0.0,2130.0,350.0,0.0
2015-01-24 09:00:00,1396.7,0.0,2130.0,350.0,0.0
2015-01-24 10:00:00,2015.5,0.0,2130.0,350.0,0.0
2015-01-24 11:00:00,2191.2,0.0,2130.0,350.0,0.0
2015-01-24 12:00:00,2249.3,0.0,2130.0,350.0,0.0
2015-01-24 13:00:00,2244.2,0.0,2130.0,350.0,0.0
2015-01-24 14:00:00,2233.4,0.0,2130.0,350.0,0.0
2015-01-24 15:00:00,2574.9,0.0,2130.0,350.0,0.0
2015-01-24 16:00:00,3573.2,0.0,2130.0,350.0,0.0
2015-01-24 17:00:00,4335.4,0.0,2130.0,350.0,0.0
2015-01-24 18:00:00,4221.6,0.0,2130.0,350.0,0.0
2015-01-24 19:00:00,3468.8,0.0,2130.0,350.0,0.0
2015-01-24 20:00:00,2611.7,0.0,2130.0,350.0,0.0
2015-01-24 21:00:00,1038.2,0.0,2130.0,350.0,0.0
2015-01-24 22:00:00,315.4,0.0,1980.7,350.0,0.0
2015-01-24 23:00:00,0.0,0.0,2007.8,350.0,0.0
2015-01-25 00:00:00,0.0,0.0,1482.8,350.0,0.0
2015-01-25 01:00:00,0.0,0.0,1115.3,350.0,0.0
2015-01-25 02:00:00,0.0,0.0,949.2,350.0,0.0
2015-01-25 03:00:00,0.0,0.0,843.5,350.0,0.0
2015-01-25 04:00:00,0.0,0.0,1048.2,350.0,0.0
2015-01-25 05:00:00,0.0,0.0,1605.9,350.0,0.0
2015-01-25 06:00:00,0.0,0.0,1832.1,349.9,0.0
2015-01-25 07:00:00,0.0,0.0,1726.0,350.0,0.0
2015-01-25 08:00:00,599.2,0.0,1711.2,350.0,0.0
2015-01-25 09:00:00,1342.8,0.0,1881.8,350.0,0.0
2015-01-25 10:00:00,2113.8,0.0,2071.0,350.0,0.0
2015-01-25 11:00:00,3138.9,0.0,2110.0,350.0,0.0
2015-01-25 12:00:00,3295.2,0.0,2110.0,350.0,0.0
2015-01-25 13:00:00,2649.1,0.0,1807.6,350.0,0.0
2015-01-25 14:00:00,2446.1,0.0,1802.0,350.0,0.0
2015-01-25 15:00:00,2640.8,0.0,1983.7,350.0,0.0
2015-01-25 16:00:00,3626.3,0.0,2110.0,317.3,0.0
2015-01-25 17:00:00,5274.8,0.0,2110.0,350.0,0.0
2015-01-25 18:00:00,5293.1,0.0,2110.0,350.0,0.0
2015-01-25 19:00:00,4838.8,0.0,2110.0,350.0,0.0
2015-01-25 20:00:00,4049.6,0.0,2110.0,350.0,0.0
2015-01-25 21:00:00,3398.7,0.0,2110.0,350.0,0.0
2015-01-25 22:00:00,2826.6,0.0,2110.0,350.0,0.0
2015-01-25 23:00:00,1766.1,0.0,1474.2,350.0,0.0
2015-01-26 00:00:00,1074.9,0.0,375.0,349.9,0.0
2015-01-26 01:00:00,634.6,0.0,126.4,350.0,0.0
2015-01-26 02:00:00,580.8,0.0,0.0,350.0,0.0
2015-01-26 03:00:00,452.8,0.0,0.0,350.0,0.0
2015-01-26 04:00:00,0.0,0.0,638.0,350.0,0.0
2015-01-26 05:00:00,526.9,0.0,1405.1,350.0,0.0
2015-01-26 06:00:00,2738.4,0.0,2110.0,350.0,0.0
2015-01-26 07:00:00,4945.6,0.0,2110.0,350.0,0.0
2015-01-26 08:00:00,5054.1,0.0,2110.0,350.0,0.0
2015-01-26 09:00:00,4709.0,0.0,2110.0,350.0,0.0
2015-01-26 10:00:00,4494.9,0.0,2110.0,350.0,0.0
2015-01-26 11:00:00,4156.6,0.0,2110.0,350.0,0.0
2015-01-26 12:00:00,4014.5,0.0,2110.0,350.0,0.0
2015-01-26 13:00:00,3933.2,0.0,2110.0,350.0,0.0
2015-01-26 14:00:00,3999.8,0.0,2110.0,350.0,0.0
2015-01-26 15:00:00,4402.4,0.0,2110.0,350.0,0.0
2015-01-26 16:00:00,4877.2,0.0,2110.0,350.0,0.0
2015-01-26 17:00:00,5585.8,0.0,2110.0,350.0,0.0
2015-01-26 18:00:00,5279.6,0.0,2110.0,350.0,0.0
2015-01-26 19:00:00,4779.8,0.0,2110.0,350.0,0.0
2015-01-26 20:00:00,3427.0,0.0,2110.0,350.0,0.0
2015-01-26 21:00:00,2301.8,0.0,2110.0,350.0,0.0
2015-01-26 22:00:00,1279.4,0.0,1484.3,350.0,0.0
2015-01-26 23:00:00,492.6,0.0,767.8,350.0,0.0
2015-01-27 00:00:00,207.7,0.0,293.0,350.0,0.0
2015-01-27 01:00:00,232.6,0.0,0.0,350.0,0.0
2015-01-27 02:00:00,248.0,0.0,0.0,350.0,0.0
2015-01-27 03:00:00,154.7,0.0,0.0,350.0,0.0
2015-01-27 04:00:00,0.0,0.0,582.4,350.0,0.0
2015-01-27 05:00:00,0.0,0.0,1390.0,350.0,0.0
2015-01-27 06:00:00,1881.7,0.0,2110.0,350.0,0.0
2015-01-27 07:00:00,4218.3,0.0,2110.0,350.0,0.0
2015-01-27 08:00:00,4659.9,0.0,1785.7,350.0,0.0
2015-01-27 09:00:00,4574.5,0.0,1720.5,350.0,0.0
2015-01-27 10:00:00,4716.8,0.0,1750.8,350.0,0.0
2015-01-27 11:00:00,4839.6,0.0,1763.1,350.0,0.0
2015-01-27 12:00:00,4749.4,0.0,1799.6,350.0,0.0
2015-01-27 13:00:00,4596.4,0.0,1773.0,350.0,0.0
2015-01-27 14:00:00,4519.5,0.0,1794.1,350.0,0.0
2015-01-27 15:00:00,4603.9,0.0,1976.0,350.0,0.0
2015-01-27 16:00:00,5463.6,0.0,1743.5,350.0,0.0
2015-01-27 17:00:00,6111.5,0.0,1485.4,350.0,0.0
2015-01-27 18:00:00,6400.0,0.0,1976.0,350.0,0.0
2015-01-27 19:00:00,6050.1,0.0,1993.7,350.0,0.0
2015-01-27 20:00:00,4737.1,0.0,2007.2,350.0,0.0
2015-01-27 21:00:00,3985.3,0.0,1934.1,350.0,0.0
2015-01-27 22:00:00,3382.9,0.0,1500.4,350.0,0.0
2015-01-27 23:00:00,2175.4,0.0,1044.6,350.0,0.0
2015-01-28 00:00:00,989.0,0.0,724.6,350.0,0.0
2015-01-28 01:00:00,753.2,0.0,430.6,350.0,0.0
2015-01-28 02:00:00,572.7,0.0,0.0,350.0,0.0
2015-01-28 03:00:00,332.7,0.0,0.0,350.0,0.0
2015-01-28 04:00:00,0.0,0.0,303.8,350.0,0.0
2015-01-28 05:00:00,0.0,0.0,1739.6,350.0,0.0
2015-01-28 06:00:00,2475.9,0.0,2110.0,350.0,0.0
2015-01-28 07:00:00,4163.2,0.0,2110.0,350.0,0.0
2015-01-28 08:00:00,4107.2,0.0,2110.0,350.0,0.0
2015-01-28 09:00:00,3598.4,0.0,2110.0,350.0,0.0
2015-01-28 10:00:00,3374.9,0.0,2110.0,350.0,0.0
2015-01-28 11:00:00,2813.2,0.0,2110.0,350.0,0.0
2015-01-28 12:00:00,1929.5,0.0,2110.0,350.0,0.0
2015-01-28 13:00:00,1444.9,0.0,2110.0,350.0,0.0
2015-01-28 14:00:00,1216.0,0.0,2110.0,350.0,0.0
2015-01-28 15:00:00,1246.5,0.0,2110.0,350.0,0.0
2015-01-28 16:00:00,1508.5,0.0,2110.0,350.0,0.0
2015-01-28 17:00:00,2799.4,0.0,2110.0,350.0,0.0
2015-01-28 18:00:00,2030.2,0.0,2023.6,350.0,0.0
2015-01-28 19:00:00,1215.8,0.0,1863.1,350.0,0.0
2015-01-28 20:00:00,887.0,0.0,1486.2,350.0,0.0
2015-01-28 21:00:00,18.4,0.0,1402.6,350.0,0.0
2015-01-28 22:00:00,0.0,0.0,415.6,350.0,0.0
2015-01-28 23:00:00,0.0,620.9,0.0,350.0,0.0
2015-01-29 00:00:00,0.0,879.0,0.0,350.0,0.0
2015-01-29 01:00:00,0.0,953.1,0.0,350.0,0.0
2015-01-29 02:00:00,0.0,951.5,0.0,350.0,0.0
2015-01-29 03:00:00,0.0,946.8,0.0,350.0,0.0
2015-01-29 04:00:00,0.0,747.8,0.0,350.0,0.0
2015-01-29 05:00:00,0.0,258.0,0.0,350.0,0.0
2015-01-29 06:00:00,958.8,0.0,997.5,350.0,0.0
2015-01-29 07:00:00,2935.9,0.0,2110.0,350.0,0.0
2015-01-29 08:00:00,3272.2,0.0,1706.4,350.0,0.0
2015-01-29 09:00:00,3183.7,0.0,1480.6,350.0,0.0
2015-01-29 10:00:00,3109.9,0.0,1256.8,350.0,0.0
2015-01-29 11:00:00,3182.6,0.0,1510.5,350.0,0.0
2015-01-29 12:00:00,3048.7,0.0,1170.8,350.0,0.0
2015-01-29 13:00:00,2910.4,0.0,1143.1,350.0,0.0
2015-01-29 14:00:00,3288.2,0.0,1614.4,208.9,0.0
2015-01-29 15:00:00,3355.2,0.0,1928.6,91.3,0.0
2015-01-29 16:00:00,3711.5,0.0,1950.5,350.0,0.0
2015-01-29 17:00:00,4646.6,0.0,1769.8,350.0,0.0
2015-01-29 18:00:00,4591.1,0.0,1835.6,350.0,0.0
2015-01-29 19:00:00,4101.6,0.0,1792.0,350.0,0.0
2015-01-29 20:00:00,3347.5,0.0,1050.1,350.0,0.0
2015-01-29 21:00:00,3063.5,0.0,710.8,350.0,0.0
2015-01-29 22:00:00,2868.7,0.0,16.4,350.0,0.0
2015-01-29 23:00:00,1379.7,0.0,0.0,350.0,0.0
2015-01-30 00:00:00,921.4,0.0,0.0,350.0,0.0
2015-01-30 01:00:00,638.6,0.0,0.0,350.0,0.0
2015-01-30 02:00:00,638.8,0.0,0.0,177.8,0.0
2015-01-30 03:00:00,538.7,0.0,0.0,350.0,0.0
2015-01-30 04:00:00,609.4,0.0,0.1,350.0,0.0
2015-01-30 05:00:00,990.8,0.0,835.7,350.0,0.0
2015-01-30 06:00:00,4367.8,0.0,1734.4,350.0,0.0
2015-01-30 07:00:00,6267.1,0.0,1882.6,349.9,0.0
2015-01-30 08:00:00,6400.0,0.0,1795.9,308.8,0.0
2015-01-30 09:00:00,6400.0,0.0,1846.7,344.4,0.0
2015-01-30 10:00:00,6365.2,0.0,1866.7,350.0,0.0
2015-01-30 11:00:00,6326.6,0.0,1852.3,195.5,0.0
2015-01-30 12:00:00,5914.7,0.0,1728.2,268.1,0.0
2015-01-30 13:00:00,5562.5,0.0,1523.5,350.0,0.0
2015-01-30 14:00:00,5463.8,0.0,1266.0,245.3,0.0
2015-01-30 15:00:00,5318.8,0.0,1303.7,318.6,0.0
2015-01-30 16:00:00,5475.6,0.0,1680.5,192.0,0.0
2015-01-30 17:00:00,6320.0,0.0,1734.5,0.0,0.0
2015-01-30 18:00:00,5843.4,0.0,1739.4,2.3,0.0
2015-01-30 19:00:00,5197.3,0.0,1044.0,225.7,0.0
2015-01-30 20:00:00,3926.9,0.0,559.0,350.0,0.0
2015-01-30 21:00:00,3461.8,0.0,260.3,350.0,0.0
2015-01-30 22:00:00,3168.0,0.0,499.2,350.0,0.0
2015-01-30 23:00:00,1745.7,0.0,203.8,350.0,0.0
2015-01-31 00:00:00,632.7,0.0,0.0,350.0,0.0
2015-01-31 01:00:00,0.0,0.0,0.0,350.0,0.0
2015-01-31 02:00:00,0.0,0.0,0.0,349.8,0.0
2015-01-31 03:00:00,0.0,0.0,0.0,350.0,0.0
2015-01-31 04:00:00,0.0,0.0,0.0,350.0,0.0
2015-01-31 05:00:00,0.0,0.0,0.0,350.0,0.0
2015-01-31 06:00:00,806.4,0.0,0.0,350.0,0.0
2015-01-31 07:00:00,1927.8,0.0,0.0,0.0,0.0
2015-01-31 08:00:00,2875.4,0.0,0.0,0.0,0.0
2015-01-31 09:00:00,3283.2,0.0,501.3,290.6,0.0
2015-01-31 10:00:00,3641.7,0.0,568.5,350.0,0.0
2015-01-31 11:00:00,3542.5,0.0,175.0,324.1,0.0
2015-01-31 12:00:00,3449.7,0.0,0.0,191.3,0.0
2015-01-31 13:00:00,3595.7,0.0,0.0,0.0,0.0
2015-01-31 14:00:00,3628.5,0.0,0.0,0.0,0.0
2015-01-31 15:00:00,3649.5,0.0,271.6,350.0,0.0
2015-01-31 16:00:00,3972.9,0.0,1285.9,350.0,0.0
2015-01-31 17:00:00,4606.7,0.0,1464.8,350.0,0.0
2015-01-31 18:00:00,4531.2,0.0,1167.1,350.0,0.0
2015-01-31 19:00:00,4125.7,0.0,449.7,350.0,0.0
2015-01-31 20:00:00,3853.9,0.0,0.0,150.0,0.0
2015-01-31 21:00:00,3493.1,0.0,0.0,166.3,0.0
2015-01-31 22:00:00,2867.5,0.0,0.0,350.0,0.0
2015-01-31 23:00:00,1985.0,0.0,0.0,350.0,0.0
2015-02-01 00:00:00,1145.2,0.0,0.0,350.0,0.0
2015-02-01 01:00:00,836.3,0.0,0.0,350.0,0.0
2015-02-01 02:00:00,897.4,0.0,0.0,350.0,0.0
2015-02-01 03:00:00,676.3,0.0,0.0,350.0,0.0
2015-02-01 04:00:00,653.2,0.0,0.0,350.0,0.0
2015-02-01 05:00:00,984.4,0.0,0.0,350.0,0.0
2015-02-01 06:00:00,936.0,0.0,0.0,350.0,0.0
2015-02-01 07:00:00,1348.6,0.0,0.0,349.9,0.0
2015-02-01 08:00:00,2089.5,0.0,0.0,167.6,0.0
2015-02-01 09:00:00,2833.7,0.0,0.0,0.0,0.0
2015-02-01 10:00:00,3260.2,0.0,0.0,49.0,0.0
2015-02-01 11:00:00,3163.9,0.0,191.2,350.0,0.0
2015-02-01 12:00:00,3254.0,0.0,0.0,333.8,0.0
2015-02-01 13:00:00,3234.3,0.0,0.0,0.0,0.0
2015-02-01 14:00:00,3222.0,0.0,0.0,0.0,0.0
2015-02-01 15:00:00,3191.3,0.0,53.3,350.0,0.0
2015-02-01 16:00:00,3341.9,0.0,1033.0,350.0,0.0
2015-02-01 17:00:00,3570.2,0.0,1333.7,350.0,0.0
2015-02-01 18:00:00,3864.5,0.0,1251.6,350.0,0.0
2015-02-01 19:00:00,3836.5,0.0,1255.0,350.0,0.0
2015-02-01 20:00:00,3662.7,0.0,540.7,350.0,0.0
2015-02-01 21:00:00,3724.6,0.0,0.0,350.0,0.0
2015-02-01 22:00:00,3373.7,0.0,0.0,193.2,0.0
2015-02-01 23:00:00,2539.6,0.0,0.0,350.0,0.0
2015-02-02 00:00:00,1558.5,0.0,0.0,350.0,0.0
2015-02-02 01:00:00,1364.9,0.0,0.0,350.0,0.0
2015-02-02 02:00:00,1310.8,0.0,0.0,350.0,0.0
2015-02-02 03:00:00,1281.4,0.0,0.0,350.0,0.0
2015-02-02 04:00:00,1185.6,0.0,0.0,350.0,0.0
2015-02-02 05:00:00,1563.6,0.0,1075.8,350.0,0.0
2015-02-02 06:00:00,4744.6,0.0,2010.0,350.0,0.0
2015-02-02 07:00:00,6400.0,0.0,1910.0,350.0,0.0
2015-02-02 08:00:00,6400.0,0.0,1521.9,350.0,0.0
2015-02-02 09:00:00,6400.0,0.0,1664.9,350.0,0.0
2015-02-02 10:00:00,6400.0,0.0,1950.0,350.0,0.0
2015-02-02 11:00:00,6400.0,0.0,1740.1,350.0,0.0
2015-02-02 12:00:00,6308.9,0.0,1708.8,350.0,0.0
2015-02-02 13:00:00,6400.0,0.0,1900.5,349.9,0.0
2015-02-02 14:00:00,6304.1,0.0,1941.1,350.0,0.0
2015-02-02 15:00:00,6400.0,0.0,1850.0,350.0,0.0
2015-02-02 16:00:00,6400.0,0.0,1850.0,350.0,0.0
2015-02-02 17:00:00,6400.0,0.0,1850.0,350.0,0.0
2015-02-02 18:00:00,6400.0,0.0,1850.0,350.0,0.0
2015-02-02 19:00:00,6400.0,0.0,1850.0,350.0,0.0
2015-02-02 20:00:00,5403.3,0.0,1582.0,350.0,0.0
2015-02-02 21:00:00,4603.1,0.0,1520.7,350.0,0.0
2015-02-02 22:00:00,3715.4,0.0,1410.7,350.0,0.0
2015-02-02 23:00:00,2784.7,0.0,1316.1,350.0,0.0
2015-02-03 00:00:00,2180.5,0.0,1372.2,350.0,0.0
2015-02-03 01:00:00,1889.9,0.0,757.3,350.0,0.0
2015-02-03 02:00:00,1672.4,0.0,505.9,350.0,0.0
2015-02-03 03:00:00,1678.1,0.0,566.0,350.0,0.0
2015-02-03 04:00:00,1781.3,0.0,894.7,350.0,0.0
2015-02-03 05:00:00,2685.9,0.0,1545.7,350.0,0.0
2015-02-03 06:00:00,5348.3,0.0,1711.5,290.4,0.0
2015-02-03 07:00:00,6400.0,0.0,1049.1,301.6,0.0
2015-02-03 08:00:00,6400.0,0.0,1328.1,0.0,297.6
2015-02-03 09:00:00,6400.0,0.0,1492.4,0.0,313.9
2015-02-03 10:00:00,6400.0,0.0,1640.0,0.0,174.3
2015-02-03 11:00:00,6400.0,0.0,1698.3,0.0,131.9
2015-02-03 12:00:00,6386.4,0.0,1715.5,0.0,0.0
2015-02-03 13:00:00,6400.0,0.0,1909.1,0.0,0.0
2015-02-03 14:00:00,6335.0,0.0,1944.6,0.0,0.0
2015-02-03 15:00:00,6377.7,0.0,1850.0,0.0,0.0
2015-02-03 16:00:00,6400.0,0.0,1494.5,350.0,0.0
2015-02-03 17:00:00,6400.0,0.0,1010.3,256.1,350.3
